Batch,Instrument,QC Name,Date QC,Analyte,Result
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,C8,0.19
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,C8,0.49
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,C8,2.27
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,C8,0.2
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,C8,0.48
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,C8,2.22
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,C8,0.19
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,C8,0.5
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,C8,2.33
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,C8,0.17
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,C8,0.45
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,C8,2.29
ENBS_250528_BATCH,SCIEX-Wallace,ENBS1,2025-05-28,C8,0.17
ENBS_250528_BATCH,SCIEX-Wallace,ENBS2,2025-05-28,C8,0.46
ENBS_250528_BATCH,SCIEX-Wallace,ENBS3,2025-05-28,C8,2.36
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,C8,0.18
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,C8,0.44
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,C8,2.16
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,C8,0.17
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,C8,0.43
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,C8,2.27
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,C8,0.17
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,C8,0.4
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,C8,2.13
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,C8,0.19
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,C8,0.48
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,C8,2.1
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,C8,0.18
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,C8,0.44
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,C8,2.28
ENBS_250529_BATCH,SCIEX-Gromit,ENBS1,2025-05-29,C8,0.19
ENBS_250529_BATCH,SCIEX-Gromit,ENBS2,2025-05-29,C8,0.4
ENBS_250529_BATCH,SCIEX-Gromit,ENBS3,2025-05-29,C8,2.17
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS1,2025-05-30,C8,0.17
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS2,2025-05-30,C8,0.47
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS3,2025-05-30,C8,2.48
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS1,2025-05-30,C8,0.19
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS2,2025-05-30,C8,0.5
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS3,2025-05-30,C8,2.43
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,C8,0.21
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,C8,0.47
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,C8,2.59
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,C8,0.2
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,C8,0.46
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,C8,2.43
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,C8,0.21
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,C8,0.45
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,C8,2.18
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,C8,0.2
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,C8,0.47
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,C8,2.35
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,C8,0.18
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,C8,0.41
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,C8,2.26
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,C8,0.23
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,C8,0.44
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,C8,2.21
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,C8,0.18
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,C8,0.47
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,C8,2.49
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,C8,0.18
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,C8,0.42
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,C8,2.59
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,C8,0.17
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,C8,0.45
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,C8,2.32
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,C8,0.18
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,C8,0.44
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,C8,2.26
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,C8,0.19
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,C8,0.5
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,C8,2.29
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,C8,0.21
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,C8,0.53
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,C8,3.12
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,C8,0.23
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,C8,0.45
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,C8,2.27
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,C8,0.19
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,C8,0.4
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,C8,2.4
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,C8,0.2
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,C8,0.44
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,C8,2.22
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,C8,0.18
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,C8,0.46
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,C8,2.29
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,C8,0.16
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,C8,0.44
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,C8,2.34
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,C8,0.2
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,C8,0.42
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,C8,2.39
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,C8,0.19
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,C8,0.44
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,C8,2.41
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,C8,0.19
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,C8,0.44
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,C8,2.46
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,C8,0.18
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,C8,0.44
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,C8,2.43
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,C8,0.19
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,C8,0.48
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,C8,2.39
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,C8,0.17
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,C8,0.39
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,C8,2.3
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,C8,0.19
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,C8,0.4
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,C8,2.48
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,C8,0.18
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,C8,0.45
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,C8,2.32
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,C8,0.17
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,C8,0.41
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,C8,2.29
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,C8,0.19
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,C8,0.42
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,C8,2.52
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,C8,0.2
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,C8,0.45
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,C8,2.4
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,C8,0.17
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,C8,0.41
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,C8,2.56
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,C8,0.19
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,C8,0.45
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,C8,2.41
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,C8,0.19
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,C8,0.45
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,C8,2.59
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,C8,0.16
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,C8,0.45
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,C8,2.63
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,C8,0.19
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,C8,0.46
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,C8,2.59
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,C8,0.2
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,C8,0.46
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,C8,2.58
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,C8,0.2
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,C8,0.46
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,C8,2.5
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,C8,0.21
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,C8,0.45
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,C8,2.13
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,C8,0.19
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,C8,0.51
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,C8,2.18
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,C8,0.23
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,C8,0.46
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,C8,2.41
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,C8,0.18
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,C8,0.45
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,C8,2.19
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,C8,0.17
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,C8,0.47
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,C8,2.36
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,C8,0.17
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,C8,0.45
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,C8,2.23
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,C8,0.18
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,C8,0.49
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,C8,2.37
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,C8,0.18
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,C8,0.45
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,C8,2.15
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,C8,0.2
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,C8,0.43
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,C8,2.05
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,C8,0.2
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,C8,0.47
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,C8,2.38
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,C8,0.18
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,C8,0.44
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,C8,2.37
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,C8,0.22
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,C8,0.44
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,C8,2.15
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,C8,0.21
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,C8,0.46
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,C8,2.19
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,C8,0.21
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,C8,0.45
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,C8,2.24
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,C8,0.2
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,C8,0.47
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,C8,2.26
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,C8,0.22
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,C8,0.47
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,C8,2.34
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,C8,0.23
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,C8,0.44
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,C8,2.08
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS1,2025-06-12,C8,0.18
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS2,2025-06-12,C8,0.45
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS3,2025-06-12,C8,2.37
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS1,2025-06-12,C8,0.19
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS2,2025-06-12,C8,0.53
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS3,2025-06-12,C8,2.58
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,C8,0.16
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,C8,0.44
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,C8,2.14
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,C8,0.18
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,C8,0.45
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,C8,2.21
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,C8,0.18
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,C8,0.44
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,C8,2.58
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,C8,0.19
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,C8,0.47
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,C8,2.34
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,C8,0.2
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,C8,0.46
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,C8,2.11
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,C8,0.19
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,C8,0.48
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,C8,2.32
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,C8,0.2
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,C8,0.46
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,C8,2.31
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,C8,0.19
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,C8,0.45
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,C8,2.38
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,C8,0.19
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,C8,0.46
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,C8,2.43
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,C8,0.18
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,C8,0.5
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,C8,2.47
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,C8,0.18
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,C8,0.47
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,C8,2.18
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,C8,0.19
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,C8,0.51
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,C8,2.37
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,C8,0.17
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,C8,0.42
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,C8,2.45
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,C8,0.18
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,C8,0.49
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,C8,2.47
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,C8,0.19
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,C8,0.49
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,C8,2.31
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,C8,0.19
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,C8,0.48
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,C8,2.3
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,C8,0.21
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,C8,0.47
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,C8,2.12
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,C8,0.19
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,C8,0.48
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,C8,2.4
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,C8,0.18
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,C8,0.48
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,C8,2.41
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,C8,0.16
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,C8,0.48
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,C8,2.53
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,C8,0.21
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,C8,0.52
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,C8,2.34
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,C8,0.21
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,C8,0.48
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,C8,2.31
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,C8,0.18
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,C8,0.48
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,C8,2.33
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,C8,0.19
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,C8,0.49
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,C8,2.32
ENBS_250618_BATCH,SCIEX-Gromit,ENBS1,2025-06-18,C8,0.17
ENBS_250618_BATCH,SCIEX-Gromit,ENBS2,2025-06-18,C8,0.47
ENBS_250618_BATCH,SCIEX-Gromit,ENBS3,2025-06-18,C8,2.27
ENBS_250618_BATCH,SCIEX-Gromit,ENBS1,2025-06-18,C8,0.2
ENBS_250618_BATCH,SCIEX-Gromit,ENBS2,2025-06-18,C8,0.47
ENBS_250618_BATCH,SCIEX-Gromit,ENBS3,2025-06-18,C8,2.3
ENBS_250618_BATCH,SCIEX-Gromit,ENBS1,2025-06-18,C8,0.18
ENBS_250618_BATCH,SCIEX-Gromit,ENBS2,2025-06-18,C8,0.45
ENBS_250618_BATCH,SCIEX-Gromit,ENBS3,2025-06-18,C8,2.41
ENBS_250618_BATCH,SCIEX-Gromit,ENBS1,2025-06-18,C8,0.19
ENBS_250618_BATCH,SCIEX-Gromit,ENBS2,2025-06-18,C8,0.47
ENBS_250618_BATCH,SCIEX-Gromit,ENBS3,2025-06-18,C8,2.38
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,C8,0.18
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,C8,0.49
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,C8,2.41
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,C8,0.17
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,C8,0.47
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,C8,2.17
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,C8,0.18
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,C8,0.5
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,C8,2.72
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,C8,0.18
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,C8,0.53
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,C8,2.2
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,C8,0.16
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,C8,0.48
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,C8,2.4
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,C8,0.18
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,C8,0.47
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,C8,2.24
ENBS_250620_BATCH,SCIEX-Gromit,ENBS1,2025-06-20,C8,0.18
ENBS_250620_BATCH,SCIEX-Gromit,ENBS2,2025-06-20,C8,0.46
ENBS_250620_BATCH,SCIEX-Gromit,ENBS3,2025-06-20,C8,2.22
ENBS_250620_BATCH,SCIEX-Gromit,ENBS1,2025-06-20,C8,0.18
ENBS_250620_BATCH,SCIEX-Gromit,ENBS2,2025-06-20,C8,0.49
ENBS_250620_BATCH,SCIEX-Gromit,ENBS3,2025-06-20,C8,2.03
ENBS_250620_BATCH,SCIEX-Gromit,ENBS1,2025-06-20,C8,0.18
ENBS_250620_BATCH,SCIEX-Gromit,ENBS2,2025-06-20,C8,0.44
ENBS_250620_BATCH,SCIEX-Gromit,ENBS3,2025-06-20,C8,2.44
ENBS_250620_BATCH,SCIEX-Gromit,ENBS1,2025-06-20,C8,0.17
ENBS_250620_BATCH,SCIEX-Gromit,ENBS2,2025-06-20,C8,0.51
ENBS_250620_BATCH,SCIEX-Gromit,ENBS3,2025-06-20,C8,2.28
ENBS_250623_EQARI,SCIEX-Gromit,ENBS1,2025-06-23,C8,0.2
ENBS_250623_EQARI,SCIEX-Gromit,ENBS2,2025-06-23,C8,0.51
